time_s,q_ref_rad_1,q_ref_rad_2,q_ref_rad_3,q_ref_rad_4,q_ref_rad_5,q_ref_rad_6,q_rad_1,q_rad_2,q_rad_3,q_rad_4,q_rad_5,q_rad_6,dq_ref_rad_s_1,dq_ref_rad_s_2,dq_ref_rad_s_3,dq_ref_rad_s_4,dq_ref_rad_s_5,dq_ref_rad_s_6,dq_rad_s_1,dq_rad_s_2,dq_rad_s_3,dq_rad_s_4,dq_rad_s_5,dq_rad_s_6,tau_Nm_1,tau_Nm_2,tau_Nm_3,tau_Nm_4,tau_Nm_5,tau_Nm_6,solve_ms,cycle_ms,tcp_ref_m_x,tcp_ref_m_y,tcp_ref_m_z,tcp_m_x,tcp_m_y,tcp_m_z,torque_updated,wall_lag_ms
2.062999999999883816e+00,-3.190807099999999896e-01,2.801888470000000186e-01,-1.605889262999999900e+00,-8.170605869999999493e-01,4.447430620000000223e-01,7.659159610000000340e-01,-3.155147451870693454e-01,3.689182632039086362e-01,-1.544846817369166736e+00,-5.758669640862923433e-01,6.518903120936445639e-01,5.489829657707607780e-01,-7.230102099999999310e-02,-5.265000000000000413e-06,-1.197476199999999991e-02,-1.028119759999999994e-01,5.831041900000000222e-02,8.905579800000000545e-02,-6.905068366362202004e-02,3.197827161311242450e-01,3.684655818575001685e-01,-4.032574342279805768e-02,4.336548824545162772e-01,7.792684003588959407e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,3.905501216650009155e-02,6.307803901768334054e-01,-7.617565328072851971e-02,5.307803915046824805e-01,6.694378489735671733e-01,-6.255818354012789018e-02,5.507052489461713440e-01,0.000000000000000000e+00,4.243886882031802088e+03
2.063999999999883705e+00,-3.191530160000000116e-01,2.801888410000000218e-01,-1.605901261000000080e+00,-8.171633609999999770e-01,4.448013920000000176e-01,7.660049730000000334e-01,-3.155836983387468320e-01,3.692391537830050918e-01,-1.544476924648757299e+00,-5.759075946260120427e-01,6.523246761744244671e-01,5.490613109247638457e-01,-7.231039100000000164e-02,-6.753000000000000396e-06,-1.202089500000000019e-02,-1.027351620000000049e-01,5.835120700000000216e-02,8.896904799999999502e-02,-6.895315167750412644e-02,3.208905790964419191e-01,3.698927204094509813e-01,-4.063053971966258671e-02,4.343640807798491155e-01,7.834515400303972144e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,2.793298335745930672e-02,6.307669200757060057e-01,-7.622188194133984462e-02,5.307669212808131531e-01,6.695380116468521159e-01,-6.261889898565502210e-02,5.506980721070426910e-01,0.000000000000000000e+00,4.244614702998660505e+03
2.064999999999883595e+00,-3.192253310000000011e-01,2.801888330000000260e-01,-1.605913305000000069e+00,-8.172660579999999619e-01,4.448597639999999909e-01,7.660938990000000226e-01,-3.156525535219317224e-01,3.695611559998246420e-01,-1.544105599384888450e+00,-5.759485304374866166e-01,6.527597508943626670e-01,5.491400754195580047e-01,-7.231975799999999788e-02,-8.237999999999999731e-06,-1.206701399999999917e-02,-1.026583729999999972e-01,5.839197399999999927e-02,8.888232000000000077e-02,-6.885518318490999046e-02,3.220022168195292300e-01,3.713252638689238383e-01,-4.093581147454454505e-02,4.350747199381698183e-01,7.876449479417683974e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,2.709601540118455887e-02,6.307534417642564062e-01,-7.626810548155416036e-02,5.307534433783049899e-01,6.696385219596188154e-01,-6.267965402311076462e-02,5.506908050894465667e-01,0.000000000000000000e+00,4.245335639978293329e+03
2.065999999999883485e+00,-3.192976550000000135e-01,2.801888240000000030e-01,-1.605925395000000089e+00,-8.173686780000000152e-01,4.449181759999999985e-01,7.661827380000000298e-01,-3.157213102994639309e-01,3.698842736417622956e-01,-1.543732836151364696e+00,-5.759897719912133729e-01,6.531955376978537675e-01,5.492192602816797775e-01,-7.232912199999999570e-02,-9.721999999999999414e-06,-1.211311699999999963e-02,-1.025816090000000042e-01,5.843272000000000049e-02,8.879561399999999494e-02,-6.875677753220199584e-02,3.231176419376607933e-01,3.727632335237252570e-01,-4.124155372675933351e-02,4.357868034911150934e-01,7.918486212175072925e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,3.420398570597171783e-02,6.307399554343042780e-01,-7.631432410376327857e-02,5.307399570246222886e-01,6.697393810309321127e-01,-6.274044871053631456e-02,5.506834475393669326e-01,0.000000000000000000e+00,4.246165996009949595e+03
2.066999999999883375e+00,-3.193699890000000208e-01,2.801888140000000083e-01,-1.605937530999999918e+00,-8.174712210000000256e-01,4.449766299999999841e-01,7.662714900000000551e-01,-3.157899682335298941e-01,3.702085105088935846e-01,-1.543358629500594548e+00,-5.760313197527379137e-01,6.536320380328345392e-01,5.492988665374218815e-01,-7.233848299999999509e-02,-1.120399999999999979e-05,-1.215920499999999932e-02,-1.025048699999999979e-01,5.847344499999999889e-02,8.870893100000000475e-02,-6.865793406597042736e-02,3.242368671312916284e-01,3.742066507701752864e-01,-4.154776152450596893e-02,4.365003349808189714e-01,7.960625574213137101e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,7.325696060433983803e-02,6.307264610087649492e-01,-7.636053829044132935e-02,5.307264623684078142e-01,6.698405899828761001e-01,-6.280128310622951071e-02,5.506759991020164779e-01,0.000000000000000000e+00,4.248997523041907698e+03
2.067999999999883265e+00,-3.194423319999999955e-01,2.801888020000000146e-01,-1.605949713000000001e+00,-8.175736869999999934e-01,4.450351229999999769e-01,7.663601559999999591e-01,-3.158585268856629602e-01,3.705338704140178074e-01,-1.542982973963480831e+00,-5.760731741826630170e-01,6.540692533507641571e-01,5.493788952128779712e-01,-7.234784099999999607e-02,-1.268399999999999918e-05,-1.220527700000000049e-02,-1.024281560000000063e-01,5.851414900000000141e-02,8.862227100000000246e-02,-6.855865213304598860e-02,3.253599051242306306e-01,3.756555371137686450e-01,-4.185442992515430588e-02,4.372153179295864001e-01,8.002867545612092626e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,1.421629567630589008e-01,6.307129583707260512e-01,-7.640674755776853677e-02,5.307129598082291899e-01,6.699421499405561198e-01,-6.286215726874642973e-02,5.506684594218297368e-01,0.000000000000000000e+00,4.252933973039034754e+03
2.068999999999883155e+00,-3.195146850000000205e-01,2.801887880000000219e-01,-1.605961941999999976e+00,-8.176760770000000011e-01,4.450936580000000031e-01,7.664487349999999921e-01,-3.159269858167434997e-01,3.708603571827016054e-01,-1.542605864049310993e+00,-5.761153357366585182e-01,6.545071851066037727e-01,5.494593473339874912e-01,-7.235719599999999863e-02,-1.416299999999999975e-05,-1.225133399999999914e-02,-1.023514670000000015e-01,5.855483200000000110e-02,8.853563200000000299e-02,-6.845893108051256948e-02,3.264867686838148764e-01,3.771099141698402435e-01,-4.216155399553277866e-02,4.379317558395640630e-01,8.045212110946811657e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,4.859600448980927467e-02,6.306994472223045323e-01,-7.645295231574678052e-02,5.306994489846620366e-01,6.700440620321009844e-01,-6.292307125690282943e-02,5.506608281424624218e-01,0.000000000000000000e+00,4.254192511958535761e+03
2.069999999999883045e+00,-3.195870470000000130e-01,2.801887730000000021e-01,-1.605974215999999899e+00,-8.177783899999999662e-01,4.451522330000000083e-01,7.665372270000000432e-01,-3.159953445869992383e-01,3.711879746533227054e-01,-1.542227294245646751e+00,-5.761578048654707462e-01,6.549458347587961971e-01,5.495402239265808619e-01,-7.236654800000000276e-02,-1.563900000000000053e-05,-1.229737600000000049e-02,-1.022748029999999975e-01,5.859549299999999850e-02,8.844901600000000530e-02,-6.835877025572012489e-02,3.276174706210852050e-01,3.785698036642342612e-01,-4.246912881221572011e-02,4.386496521924091452e-01,8.087659259338465800e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,2.843199763447046280e-02,6.306859282145581558e-01,-7.649915219043530723e-02,5.306859301711502885e-01,6.701463273886645311e-01,-6.298402512977516188e-02,5.506531049067863171e-01,0.000000000000000000e+00,4.255002641002647579e+03
2.070999999999882935e+00,-3.196594179999999730e-01,2.801887570000000105e-01,-1.605986536000000076e+00,-8.178806269999999712e-01,4.452108490000000196e-01,7.666256329999999730e-01,-3.160636027560055350e-01,3.715167266771136623e-01,-1.541847259018212846e+00,-5.762005820149325164e-01,6.553852037692451393e-01,5.496215260164258876e-01,-7.237589599999999512e-02,-1.711399999999999911e-05,-1.234340299999999932e-02,-1.021981649999999936e-01,5.863613399999999948e-02,8.836242299999999550e-02,-6.825816900629783079e-02,3.287520237909627441e-01,3.800352274339779957e-01,-4.277714946181077060e-02,4.393690104489565429e-01,8.130208984506198666e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,2.732203574851155281e-02,6.306724011260013141e-01,-7.654534710473470671e-02,5.306724028591456310e-01,6.702489471444268432e-01,-6.304501894670218320e-02,5.506452893568862805e-01,0.000000000000000000e+00,4.255682654969859868e+03
2.071999999999882824e+00,-3.197317980000000115e-01,2.801887390000000200e-01,-1.605998902999999922e+00,-8.179827870000000445e-01,4.452695050000000099e-01,7.667139520000000319e-01,-3.161317598826857145e-01,3.718466171182061020e-01,-1.541465752810784906e+00,-5.762436676259737878e-01,6.558252936032940017e-01,5.497032546292740518e-01,-7.238524200000000242e-02,-1.858600000000000128e-05,-1.238941399999999964e-02,-1.021215510000000048e-01,5.867675299999999816e-02,8.827585200000000187e-02,-6.815712668016737918e-02,3.298904410924264896e-01,3.815062074279594317e-01,-4.308561104124613433e-02,4.400898340488823557e-01,8.172861284819074590e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,3.075198037549853325e-02,6.306588656598465237e-01,-7.659153695529101469e-02,5.306588672524569228e-01,6.703519224365969142e-01,-6.310605276728627200e-02,5.506373811340573576e-01,0.000000000000000000e+00,4.256887737021315843e+03
2.072999999999882714e+00,-3.198041879999999892e-01,2.801887200000000022e-01,-1.606011314999999939e+00,-8.180848699999999640e-01,4.453282020000000063e-01,7.668021839999999978e-01,-3.161998155253112897e-01,3.721776498536747968e-01,-1.541082770045077321e+00,-5.762870621346318778e-01,6.562661057297043410e-01,5.497854107909074806e-01,-7.239458499999999741e-02,-2.005700000000000126e-05,-1.243540999999999917e-02,-1.020449630000000024e-01,5.871735200000000043e-02,8.818930399999999614e-02,-6.805564262555653665e-02,3.310327354686922741e-01,3.829827657076089187e-01,-4.339450865805739854e-02,4.408121264103662118e-01,8.215616163348189727e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,2.460129908286035061e-01,6.306453222556185345e-01,-7.663772246734026905e-02,5.306453237288515368e-01,6.704552544054137586e-01,-6.316712665139438687e-02,5.506293798787990079e-01,0.000000000000000000e+00,4.260512968001421541e+03
2.073999999999882604e+00,-3.198765880000000172e-01,2.801886989999999855e-01,-1.606023772999999988e+00,-8.181868770000000346e-01,4.453869400000000089e-01,7.668903310000000362e-01,-3.162677692415022945e-01,3.725098287735821856e-01,-1.540698305120629774e+00,-5.763307659720625642e-01,6.567076416206341083e-01,5.498679955271866815e-01,-7.240392399999999451e-02,-2.152600000000000024e-05,-1.248139099999999967e-02,-1.019684000000000007e-01,5.875792900000000041e-02,8.810277800000000659e-02,-6.795371619101282790e-02,3.321789199073925114e-01,3.844649244475855099e-01,-4.370383743067481064e-02,4.415358909297515955e-01,8.258473627918853921e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,6.566999945789575577e-02,6.306317704992943085e-01,-7.668390357177846950e-02,5.306317723280120635e-01,6.705589441941477435e-01,-6.322824065915975955e-02,5.506212852308141059e-01,0.000000000000000000e+00,4.263853761018253863e+03
2.074999999999882494e+00,-3.199489959999999855e-01,2.801886769999999971e-01,-1.606036277999999928e+00,-8.182888069999999514e-01,4.454457179999999905e-01,7.669783900000000099e-01,-3.163356205882277283e-01,3.728431577810229491e-01,-1.540312352414693331e+00,-5.763747795645512983e-01,6.571499027516153335e-01,5.499510098640982836e-01,-7.241325999999999319e-02,-2.299300000000000161e-05,-1.252735599999999991e-02,-1.018918629999999992e-01,5.879848499999999756e-02,8.801627500000000492e-02,-6.785134672541753842e-02,3.333290074407572190e-01,3.859527059364671331e-01,-4.401359248870991003e-02,4.422611309812032876e-01,8.301433691163018214e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,2.849003067240118980e-02,6.306182106321813752e-01,-7.673007903133931273e-02,5.306182120082454379e-01,6.706629929491032538e-01,-6.328939485098337980e-02,5.506130968290045002e-01,0.000000000000000000e+00,4.264709514973219484e+03
2.075999999999882384e+00,-3.200214140000000040e-01,2.801886530000000097e-01,-1.606048828000000039e+00,-8.183906600000000475e-01,4.455045369999999783e-01,7.670663629999999733e-01,-3.164033691218057220e-01,3.731776407921687522e-01,-1.539924906282115868e+00,-5.764191033335245296e-01,6.575928906015316988e-01,5.500344548278039980e-01,-7.242259400000000680e-02,-2.445900000000000079e-05,-1.257330599999999937e-02,-1.018153509999999984e-01,5.883901999999999882e-02,8.792979500000000503e-02,-6.774853357799980047e-02,3.344830111457963717e-01,3.874461325774451459e-01,-4.432376897324211140e-02,4.429878499163625305e-01,8.344496370571893862e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,2.709898399189114571e-02,6.306046426323442811e-01,-7.677625007453420247e-02,5.306046443927893153e-01,6.707674018196178034e-01,-6.335058928753449503e-02,5.506048143114654625e-01,0.000000000000000000e+00,4.265414734021760523e+03
2.076999999999882274e+00,-3.200938409999999901e-01,2.801886279999999951e-01,-1.606061423999999960e+00,-8.184924369999999616e-01,4.455633960000000005e-01,7.671542500000000375e-01,-3.164710143979040935e-01,3.735132817363132629e-01,-1.539535961055226831e+00,-5.764637376955615844e-01,6.580366066525956681e-01,5.501183314446894679e-01,-7.243192399999999476e-02,-2.592200000000000016e-05,-1.261924099999999979e-02,-1.017388629999999988e-01,5.887953399999999726e-02,8.784333699999999356e-02,-6.764527609835095656e-02,3.356409441444829778e-01,3.889452268890233322e-01,-4.463436203710524630e-02,4.437160510640004718e-01,8.387661688548607442e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,2.703897189348936081e-02,6.305910665472420629e-01,-7.682241620091492806e-02,5.305910682013472712e-01,6.708721719580665876e-01,-6.341182402975258092e-02,5.505964373154850211e-01,0.000000000000000000e+00,4.266088063013739884e+03
2.077999999999882164e+00,-3.201662780000000263e-01,2.801886009999999816e-01,-1.606074066999999994e+00,-8.185941380000000267e-01,4.456222959999999733e-01,7.672420500000000088e-01,-3.165385559715405139e-01,3.738500845559172281e-01,-1.539145511043721104e+00,-5.765086830624067682e-01,6.584810523903252832e-01,5.502026407414141174e-01,-7.244124999999999870e-02,-2.738400000000000073e-05,-1.266516099999999943e-02,-1.016624019999999989e-01,5.892002699999999982e-02,8.775690199999999774e-02,-6.754157363643913115e-02,3.368028196039377642e-01,3.904500115057210619e-01,-4.494536684517393132e-02,4.444457377296683331e-01,8.430929672461190405e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,2.870004391297698021e-02,6.305774819446998691e-01,-7.686857784698822305e-02,5.305774836674814754e-01,6.709773045198610397e-01,-6.347309913884860433e-02,5.505879654775380772e-01,0.000000000000000000e+00,4.266845881997141987e+03
2.078999999999882053e+00,-3.202387239999999746e-01,2.801885729999999963e-01,-1.606086754999999977e+00,-8.186957620000000491e-01,4.456812359999999806e-01,7.673297629999999980e-01,-3.166059933970831186e-01,3.741880532066538256e-01,-1.538753550534542214e+00,-5.765539398409814664e-01,6.589262293035206275e-01,5.502873837449611116e-01,-7.245057400000000369e-02,-2.884400000000000031e-05,-1.271106500000000056e-02,-1.015859659999999998e-01,5.896049899999999955e-02,8.767048900000000422e-02,-6.743742554262396882e-02,3.379686507366148063e-01,3.919605091787810025e-01,-4.525677857464958237e-02,4.451769131953460246e-01,8.474300354695624149e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,6.545003270730376244e-02,6.305638894762690683e-01,-7.691473456758789184e-02,5.305638911391920010e-01,6.710828006634518283e-01,-6.353441467630584205e-02,5.505793984332840729e-01,0.000000000000000000e+00,4.268439705017954111e+03
2.079999999999881943e+00,-3.203111790000000014e-01,2.801885439999999838e-01,-1.606099488999999991e+00,-8.187973100000000004e-01,4.457402169999999941e-01,7.674173909999999488e-01,-3.166733262282507844e-01,3.745271916574542947e-01,-1.538360073791765315e+00,-5.765995084333968013e-01,6.593721388842397335e-01,5.503725614826882051e-01,-7.245989499999999639e-02,-3.030199999999999889e-05,-1.275695399999999917e-02,-1.015095550000000013e-01,5.900095000000000339e-02,8.758409999999999807e-02,-6.733283116767163623e-02,3.391384508004884335e-01,3.934767427768811054e-01,-4.556859241534638033e-02,4.459095807190887606e-01,8.517773772709096025e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,1.781019964255392551e-01,6.305502889203266070e-01,-7.696088628547782806e-02,5.305502901079947042e-01,6.711886615503288578e-01,-6.359577070388153230e-02,5.505707358175619959e-01,0.000000000000000000e+00,4.272482636966742575e+03
